timestamp,open,high,low,close,volume
2023-03-12 08:00,1.08338,1.08363,1.08327,1.08338,27101
2023-03-12 09:00,1.08338,1.08429,1.08338,1.08418,7536
2023-03-12 10:00,1.08418,1.08562,1.08418,1.08558,3881
2023-03-12 11:00,1.08558,1.08626,1.08558,1.08606,2188
2023-03-12 12:00,1.08606,1.08606,1.08521,1.08527,13742
2023-03-12 13:00,1.08527,1.08536,1.08489,1.08522,6698
2023-03-12 14:00,1.08522,1.0885,1.08522,1.08816,4250
2023-03-12 15:00,1.08816,1.08816,1.087,1.08737,6203
2023-03-12 16:00,1.08737,1.08954,1.08737,1.08913,9435
2023-03-12 17:00,1.08913,1.09029,1.08913,1.08978,5628
2023-03-12 18:00,1.08978,1.0908,1.08978,1.09078,49241
2023-03-12 19:00,1.09078,1.09078,1.09031,1.09033,3668
2023-03-12 20:00,1.09033,1.09094,1.09033,1.09091,8211
2023-03-12 21:00,1.09091,1.09091,1.08646,1.08665,19801
2023-03-12 22:00,1.08665,1.08665,1.08272,1.08299,14603
2023-03-12 23:00,1.08299,1.08299,1.08185,1.08196,3434
2023-03-13 00:00,1.08196,1.08413,1.08196,1.08355,15728
2023-03-13 01:00,1.08355,1.08449,1.08326,1.08403,5053
2023-03-13 02:00,1.08403,1.08403,1.08309,1.08317,9839
2023-03-13 03:00,1.08317,1.08555,1.08317,1.0853,22355
2023-03-13 04:00,1.0853,1.0853,1.08374,1.08424,15661
2023-03-13 05:00,1.08424,1.08424,1.08273,1.08274,6275
2023-03-13 06:00,1.08274,1.08401,1.08274,1.084,2503
2023-03-13 07:00,1.084,1.084,1.08146,1.08148,18432
2023-03-13 08:00,1.08148,1.08288,1.08148,1.08267,38242
2023-03-13 09:00,1.08267,1.08367,1.08267,1.08351,14752
2023-03-13 10:00,1.08351,1.08351,1.07984,1.07995,6848
2023-03-13 11:00,1.07995,1.07995,1.07896,1.07914,2828
2023-03-13 12:00,1.07914,1.08057,1.07914,1.08044,14695
2023-03-13 13:00,1.08044,1.08044,1.07784,1.0779,3723
2023-03-13 14:00,1.0779,1.08112,1.0779,1.08081,10591
2023-03-13 15:00,1.08081,1.0822,1.08081,1.08178,7139
2023-03-13 16:00,1.08178,1.0822,1.08128,1.08186,1481
2023-03-13 17:00,1.08186,1.08374,1.08186,1.08345,36316
2023-03-13 18:00,1.08345,1.08696,1.08345,1.08691,6400
2023-03-13 19:00,1.08691,1.08691,1.08633,1.08648,13666
2023-03-13 20:00,1.08648,1.08648,1.08523,1.08553,4511
2023-03-13 21:00,1.08553,1.08769,1.08553,1.08723,13155
2023-03-13 22:00,1.08723,1.08742,1.08723,1.08731,4016
2023-03-13 23:00,1.08731,1.08731,1.08496,1.08524,9424
2023-03-14 00:00,1.08524,1.08524,1.08361,1.08389,3952
2023-03-14 01:00,1.08389,1.08389,1.08351,1.08353,4611
2023-03-14 02:00,1.08353,1.08353,1.08259,1.08307,6740
